sample,embryo,frame,parent,child1,child2,arm,old_eligible,old_reason,mutual_nn,divergence,symmetry,DeepCenter,old_selected,new_eligible,new_reason,old_selection_reason,frame_cap,global_cap,new_selected,classifier_score,held_out_model,context_complete,abstain,old_rank,new_rank,direct_filter_change,rank_change,selected_change,annotation,scope
44b6_2a2eff9f,44b6,31,15684,16139,16154,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.999134810076972,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,36,17800,18236,18246,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9995351131902334,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,36,17800,18236,18246,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9995351131902334,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,44,21575,21987,22006,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.991233599885189,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,44,21575,21987,22006,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.991233599885189,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,45,22042,22485,22464,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9959304277563059,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,45,22042,22485,22464,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9959304277563059,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,46,22150,22605,22582,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.953313882402354,44b6,True,False,2,2,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,46,22150,22605,22582,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.953313882402354,44b6,True,False,2,2,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,46,22160,22614,22591,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.969326025067542,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,46,22160,22614,22591,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.969326025067542,44b6,True,False,0,1,False,True,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,46,22216,22653,22682,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,False,False,LEARNED_FILTER,FRAME_CAP,3,148,False,0.7698289934439453,44b6,True,False,3,,True,True,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,46,22216,22653,22682,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,False,True,FRAME_CAP,FRAME_CAP,3,148,False,0.7698289934439453,44b6,True,False,3,3,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,46,22459,22926,22960,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.999025178798407,44b6,True,False,1,1,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,46,22459,22926,22960,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.999025178798407,44b6,True,False,1,0,False,True,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,51,24315,24716,24729,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9545580966737942,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,51,24315,24716,24729,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9545580966737942,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,52,24793,25222,25206,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9997815787402163,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,52,24793,25222,25206,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9997815787402163,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,59,27835,28277,28260,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,3,148,False,0.8358304357569334,44b6,True,False,1,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,59,27835,28277,28260,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.8358304357569334,44b6,True,False,1,1,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,59,27898,28331,28333,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9912372537292294,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,59,27898,28331,28333,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9912372537292294,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,65,30670,31128,31122,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.973086112208095,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,65,30670,31128,31122,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.973086112208095,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,70,33157,33609,33589,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9992453385340646,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,70,33157,33609,33589,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9992453385340646,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,71,33419,33877,33884,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9513759840381263,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,71,33419,33877,33884,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9513759840381263,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,73,34223,34652,34658,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9892963378433127,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,73,34223,34652,34658,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9892963378433127,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,77,36104,36580,36591,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9865140858618529,44b6,True,False,1,1,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,77,36104,36580,36591,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9865140858618529,44b6,True,False,1,0,False,True,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,77,36128,36605,36621,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9697780720483044,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,77,36128,36605,36621,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9697780720483044,44b6,True,False,0,1,False,True,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,87,40857,41328,41329,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9995192912433294,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,87,40857,41328,41329,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9995192912433294,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,92,43097,43563,43556,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9841844985854309,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,92,43097,43563,43556,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9841844985854309,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,93,43571,44067,44090,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9832583183651149,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_2a2eff9f,44b6,93,43571,44067,44090,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,3,148,True,0.9832583183651149,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,0,60,164,169,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,False,True,FRAME_CAP,FRAME_CAP,1,31,False,0.9994624784937094,44b6,True,False,1,1,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,0,60,164,169,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,False,True,FRAME_CAP,FRAME_CAP,1,31,False,0.9994624784937094,44b6,True,False,1,1,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,0,82,188,190,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9999399669102165,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,0,82,188,190,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9999399669102165,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,2,268,380,374,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9816241479358053,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,2,268,380,374,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9816241479358053,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,4,473,572,580,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,False,False,LEARNED_FILTER,FRAME_CAP,1,31,False,0.611115880589686,44b6,True,False,1,,True,True,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,4,473,572,580,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,False,True,FRAME_CAP,FRAME_CAP,1,31,False,0.611115880589686,44b6,True,False,1,1,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,4,476,582,580,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9728609978088374,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,4,476,582,580,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9728609978088374,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,9,1025,1137,1135,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9984684710341516,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,9,1025,1137,1135,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9984684710341516,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,22,2385,2486,2487,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9857211603893085,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,22,2385,2486,2487,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9857211603893085,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,24,2580,2673,2678,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9915681052936636,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,24,2580,2673,2678,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9915681052936636,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,45,4536,4632,4627,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,1,31,False,0.8748937168596685,44b6,True,False,0,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,45,4536,4632,4627,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.8748937168596685,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,51,5135,5226,5235,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,1,31,False,0.9113004672302193,44b6,True,False,0,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,51,5135,5226,5235,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9113004672302193,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,61,6005,6088,6091,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,1,31,False,0.9388688049402394,44b6,True,False,0,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,61,6005,6088,6091,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9388688049402394,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,70,6782,6871,6880,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9641825897244031,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,70,6782,6871,6880,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9641825897244031,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,79,7517,7605,7606,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9925147979902931,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
44b6_341df25f,44b6,79,7517,7605,7606,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,31,True,0.9925147979902931,44b6,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_062c8d37,6bba,4,375,449,450,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,1,22,False,0.5362861310735599,6bba,True,False,0,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_062c8d37,6bba,4,375,449,450,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,22,True,0.5362861310735599,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_062c8d37,6bba,32,2194,2260,2257,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,1,22,False,0.4277052972123477,6bba,True,False,0,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_062c8d37,6bba,32,2194,2260,2257,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,22,True,0.4277052972123477,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_062c8d37,6bba,34,2356,2424,2425,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,22,True,0.9932872397438585,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_062c8d37,6bba,34,2356,2424,2425,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,22,True,0.9932872397438585,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_062c8d37,6bba,89,5968,6027,6031,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,22,True,0.999551849816112,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_062c8d37,6bba,89,5968,6027,6031,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,22,True,0.999551849816112,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_07e24132,6bba,20,8478,8883,8857,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,2,108,False,0.0005899099899031014,6bba,True,False,1,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_07e24132,6bba,20,8478,8883,8857,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,108,True,0.0005899099899031014,6bba,True,False,1,1,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_07e24132,6bba,20,8512,8919,8929,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,2,108,False,0.07816806757036819,6bba,True,False,0,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_07e24132,6bba,20,8512,8919,8929,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,108,True,0.07816806757036819,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_07e24132,6bba,32,13051,13409,13424,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,108,True,0.9991678282022515,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_07e24132,6bba,32,13051,13409,13424,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,108,True,0.9991678282022515,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
